Category;City;Country_Region;Customer_ID;Customer_Name;Order_Date;Order_ID;Order_Profitable;Postal_Code;Product_ID;Product_Name;Region;Row_ID;Segment;Ship_Date;Ship_Mode;Ship_Status;State;Sub_Category;Days_to_Ship_Actual;Days_to_Ship_Scheduled;Discount;Profit;Quantity;Sales;Sales_Forecast
Furniture;Austin;United States;C0001;Customer 88;1/23/2022;CA-2022-342168;Not Profitable;47216;FUR-8072;Hon Deluxe Fabric Micro Chair;South;900;Corporate;2/14/2022;Second Class;Shipped Early;North Carolina;Furniture;5;3;0.11%;-45.9;9;489.78;459.37
Office Supplies;Chicago;United States;C0055;Customer 88;1/22/2022;CA-2022-113190;Not Profitable;73849;OFF-6204;Panasonic KX-P7100 Dot Matrix Printer;Central;901;Corporate;2/18/2022;Second Class;Shipped on Time;Florida;Office Supplies;4;5;0.05%;75.33;1;251.57;256.15
Office Supplies;Seattle;United States;C0095;Customer 24;2/4/2022;CA-2022-124918;Not Profitable;63933;OFF-4127;Panasonic KX-P7100 Dot Matrix Printer;West;902;Corporate;2/11/2022;Second Class;Shipped Early;Texas;Office Supplies;2;5;0.06%;35.07;5;155.94;151.51
Office Supplies;Philadelphia;United States;C0075;Customer 11;2/15/2022;CA-2022-546500;Profitable;84925;OFF-3114;Acco 7-Outlet Surge Protector;East;903;Consumer;2/11/2022;Second Class;Shipped on Time;Indiana;Office Supplies;5;2;0.01%;127.64;5;855.2;932.5
Office Supplies;Chicago;United States;C0086;Customer 25;2/16/2022;CA-2022-662391;Profitable;18939;OFF-7705;Avery 520;Central;904;Corporate;2/16/2022;First Class;Shipped Late;Colorado;Office Supplies;2;3;0.12%;48.16;9;461.97;470.93
Furniture;Austin;United States;C0049;Customer 55;2/9/2022;CA-2022-992307;Profitable;67115;FUR-5454;Eldon Expressions Wood and Plastic Desk Accessories;South;905;Consumer;2/10/2022;Second Class;Shipped on Time;Florida;Furniture;3;4;0.01%;143.93;10;719.84;730.64
Furniture;Philadelphia;United States;C0026;Customer 17;1/22/2022;CA-2022-572386;Not Profitable;36330;FUR-8239;Bretford CR4500 Series Slim Rectangular Table;East;906;Consumer;2/20/2022;First Class;Shipped Late;Texas;Furniture;2;4;0.16%;136.97;4;711.21;775.65
Office Supplies;Chicago;United States;C0088;Customer 32;1/22/2022;CA-2022-383051;Not Profitable;46370;OFF-6665;Wilson Jones Legal Size Ring Binders;Central;907;Consumer;2/13/2022;Standard Class;Shipped Early;Michigan;Office Supplies;3;2;0.08%;-21.43;9;393.79;427.08
Furniture;Chicago;United States;C0030;Customer 50;2/13/2022;CA-2022-737103;Profitable;38557;FUR-1056;Bretford CR4500 Series Slim Rectangular Table;Central;908;Corporate;2/15/2022;Second Class;Shipped on Time;New York;Furniture;5;4;0.2%;148.22;10;522.25;533.8
Stationery;Detroit;United States;C0067;Customer 47;2/26/2022;CA-2022-459255;Profitable;58702;STA-3536;Fellowes Bankers Box Stacking Storage Boxes;Central;909;Consumer;2/21/2022;Standard Class;Shipped Late;Michigan;Stationery;2;4;0.07%;-20.62;7;275.44;263.86
Office Supplies;Los Angeles;United States;C0046;Customer 22;2/1/2022;CA-2022-213199;Profitable;77116;OFF-8468;Poly String Tie Envelopes;West;910;Corporate;2/9/2022;Second Class;Shipped Early;Indiana;Office Supplies;2;3;0.12%;73.44;3;841.83;819.21
Office Supplies;Philadelphia;United States;C0052;Customer 4;1/28/2022;CA-2022-826664;Profitable;35530;OFF-5169;Avery 520;East;911;Corporate;2/15/2022;First Class;Shipped on Time;California;Office Supplies;3;2;0.19%;68.85;3;740.05;802.78
Stationery;Miami;United States;C0084;Customer 99;2/18/2022;CA-2022-391026;Not Profitable;11042;STA-2699;Enermax Note Cards;South;912;Corporate;2/20/2022;Standard Class;Shipped Early;Arizona;Stationery;5;4;0.16%;103.45;9;912.53;864.15
Stationery;Seattle;United States;C0012;Customer 91;2/12/2022;CA-2022-950374;Not Profitable;99670;STA-3896;Eldon Fold 'N Roll Cart;West;913;Corporate;2/6/2022;Standard Class;Shipped Early;Illinois;Stationery;2;2;0.1%;15.98;7;979.93;911.44
Stationery;Charlotte;United States;C0040;Customer 25;1/29/2022;CA-2022-375920;Not Profitable;66840;STA-7296;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;South;914;Consumer;2/5/2022;First Class;Shipped Early;New York;Stationery;3;4;0.15%;141.26;10;438.38;460.63
Furniture;Chicago;United States;C0057;Customer 17;2/9/2022;CA-2022-646344;Not Profitable;46998;FUR-6757;Novimex Executive Leather Armchair;Central;915;Corporate;2/25/2022;Second Class;Shipped Late;Indiana;Furniture;4;3;0.13%;-39.57;10;548.94;598.65
Furniture;Miami;United States;C0017;Customer 35;2/17/2022;CA-2022-164477;Profitable;41241;FUR-3434;Chromcraft Bull-Nose Wood Oval Conference Table;South;916;Corporate;1/28/2022;Second Class;Shipped Late;Illinois;Furniture;4;5;0.05%;-42.48;7;600.41;613.17
Stationery;Columbus;United States;C0014;Customer 73;2/16/2022;CA-2022-903691;Not Profitable;13262;STA-5673;Fellowes Bankers Box Stacking Storage Boxes;East;917;Corporate;1/21/2022;First Class;Shipped Early;Illinois;Stationery;3;3;0.12%;27.24;5;600.25;550.67
Stationery;Austin;United States;C0089;Customer 99;1/21/2022;CA-2022-182217;Not Profitable;91223;STA-9006;Eldon Fold 'N Roll Cart;South;918;Consumer;2/22/2022;Standard Class;Shipped Late;Colorado;Stationery;2;2;0.16%;91.42;6;157.91;149.47
Stationery;Chicago;United States;C0053;Customer 73;1/22/2022;CA-2022-989163;Profitable;67713;STA-7824;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Central;919;Consumer;1/23/2022;Second Class;Shipped Late;Illinois;Stationery;4;3;0.16%;7.96;6;570.56;617.75
Office Supplies;Houston;United States;C0007;Customer 71;2/5/2022;CA-2022-326985;Profitable;87142;OFF-6110;Avery 520;South;920;Corporate;2/5/2022;First Class;Shipped Late;Pennsylvania;Office Supplies;4;2;0.14%;4.33;4;121.33;119.37
Stationery;Denver;United States;C0009;Customer 37;2/15/2022;CA-2022-489994;Not Profitable;16612;STA-2963;Fellowes Bankers Box Stacking Storage Boxes;West;921;Corporate;2/11/2022;First Class;Shipped Early;Florida;Stationery;4;3;0.17%;-2.41;3;607.11;568.39
Office Supplies;Houston;United States;C0019;Customer 30;2/6/2022;CA-2022-203993;Not Profitable;55549;OFF-9362;Acco 7-Outlet Surge Protector;South;922;Corporate;1/31/2022;Standard Class;Shipped on Time;Pennsylvania;Office Supplies;3;5;0.01%;-11.71;3;77.5;81.34
Stationery;Phoenix;United States;C0034;Customer 84;2/2/2022;CA-2022-666341;Not Profitable;21113;STA-5196;Avery 492;West;923;Corporate;1/31/2022;Standard Class;Shipped Late;Illinois;Stationery;4;2;0.08%;114.57;4;227.96;230.26
Furniture;Indianapolis;United States;C0031;Customer 3;2/26/2022;CA-2022-268061;Not Profitable;14323;FUR-5556;Eldon Expressions Wood and Plastic Desk Accessories;Central;924;Corporate;2/24/2022;Second Class;Shipped Early;Pennsylvania;Furniture;4;2;0.08%;-34.16;4;769.51;724.43
Stationery;Miami;United States;C0031;Customer 73;2/16/2022;CA-2022-970064;Profitable;19317;STA-6659;Enermax Note Cards;South;925;Consumer;1/23/2022;Standard Class;Shipped Early;North Carolina;Stationery;3;3;0%;121.62;1;165.14;172.23
Stationery;Indianapolis;United States;C0022;Customer 86;2/1/2022;CA-2022-968539;Not Profitable;50692;STA-1354;Eldon Fold 'N Roll Cart;Central;926;Consumer;1/31/2022;First Class;Shipped Late;California;Stationery;3;4;0.03%;-39.69;7;428.84;411.28
Stationery;Charlotte;United States;C0073;Customer 56;2/16/2022;CA-2022-966578;Profitable;65945;STA-8356;Avery 492;South;927;Consumer;2/10/2022;First Class;Shipped on Time;California;Stationery;2;2;0.16%;131.33;1;824.36;805.49
Office Supplies;Chicago;United States;C0019;Customer 48;2/16/2022;CA-2022-787947;Not Profitable;55476;OFF-9000;Poly String Tie Envelopes;Central;928;Consumer;2/27/2022;First Class;Shipped on Time;Ohio;Office Supplies;5;4;0.1%;29.5;6;488.32;520.81
Stationery;Houston;United States;C0094;Customer 77;2/2/2022;CA-2022-765255;Not Profitable;21044;STA-5675;Avery 476;South;929;Corporate;2/25/2022;First Class;Shipped on Time;North Carolina;Stationery;3;5;0.1%;96.72;9;701.87;667.6
Furniture;Columbus;United States;C0019;Customer 25;2/19/2022;CA-2022-930363;Not Profitable;39985;FUR-5083;Global Deluxe Stacking Chair;East;930;Corporate;2/17/2022;Standard Class;Shipped on Time;Pennsylvania;Furniture;3;4;0.14%;35.3;4;519.56;557.89
Office Supplies;Columbus;United States;C0071;Customer 20;2/8/2022;CA-2022-508719;Not Profitable;70908;OFF-7930;Sanford Colorific Colored Pencils;East;931;Consumer;2/23/2022;Standard Class;Shipped Early;Illinois;Office Supplies;3;4;0.1%;118.63;5;822.87;903.83
Stationery;Phoenix;United States;C0012;Customer 8;2/3/2022;CA-2022-900659;Profitable;50762;STA-8380;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;West;932;Consumer;2/17/2022;First Class;Shipped on Time;Pennsylvania;Stationery;5;2;0.17%;-0.37;10;208.7;209.06
Office Supplies;San Francisco;United States;C0029;Customer 89;2/21/2022;CA-2022-148912;Profitable;81701;OFF-1558;Avery 520;West;933;Corporate;2/10/2022;Second Class;Shipped Early;Indiana;Office Supplies;4;2;0.04%;-23.52;1;829.48;901.41
Office Supplies;Charlotte;United States;C0095;Customer 98;1/27/2022;CA-2022-783197;Not Profitable;38283;OFF-3353;Staples;South;934;Corporate;1/30/2022;First Class;Shipped on Time;Arizona;Office Supplies;4;5;0.01%;-8.52;9;81.99;75.22
Office Supplies;Phoenix;United States;C0013;Customer 58;2/21/2022;CA-2022-256193;Not Profitable;39994;OFF-2593;Poly String Tie Envelopes;West;935;Corporate;1/28/2022;Standard Class;Shipped Early;Texas;Office Supplies;4;5;0.2%;126.38;7;292.42;269.78
Stationery;San Diego;United States;C0020;Customer 30;2/13/2022;CA-2022-386667;Profitable;90006;STA-9682;Fellowes Bankers Box Stacking Storage Boxes;West;936;Corporate;2/1/2022;Standard Class;Shipped Early;Colorado;Stationery;5;2;0.1%;-36.43;4;725.68;742.07
Stationery;New York City;United States;C0062;Customer 15;2/25/2022;CA-2022-455606;Not Profitable;20766;STA-5978;Avery 476;East;937;Corporate;2/3/2022;Standard Class;Shipped Late;Florida;Stationery;5;3;0.14%;145.99;1;401.34;393.23
Furniture;San Francisco;United States;C0046;Customer 59;2/15/2022;CA-2022-279546;Not Profitable;55576;FUR-2506;Global Deluxe Stacking Chair;West;938;Corporate;1/29/2022;Standard Class;Shipped Early;Texas;Furniture;5;5;0.03%;117.13;1;442.71;430.28
Office Supplies;Austin;United States;C0082;Customer 69;2/23/2022;CA-2022-998319;Profitable;51682;OFF-4027;Poly String Tie Envelopes;South;939;Corporate;2/9/2022;First Class;Shipped on Time;North Carolina;Office Supplies;2;2;0.19%;48.31;10;545.1;549.1
Furniture;Chicago;United States;C0025;Customer 1;1/31/2022;CA-2022-108459;Profitable;98134;FUR-5333;Chromcraft Bull-Nose Wood Oval Conference Table;Central;940;Corporate;2/13/2022;First Class;Shipped Early;New York;Furniture;4;2;0.1%;134.73;3;525.79;564.07
Furniture;Dallas;United States;C0056;Customer 16;2/24/2022;CA-2022-115265;Not Profitable;28473;FUR-8245;Eldon Expressions Wood and Plastic Desk Accessories;Central;941;Consumer;2/16/2022;Standard Class;Shipped Late;Arizona;Furniture;5;3;0.12%;24.96;9;110.45;107
Office Supplies;Charlotte;United States;C0039;Customer 48;2/22/2022;CA-2022-604434;Not Profitable;78306;OFF-9622;Hamilton Beach Microwave;South;942;Consumer;2/20/2022;Standard Class;Shipped Early;Illinois;Office Supplies;5;5;0.14%;4.03;4;952.74;995.01
Office Supplies;Los Angeles;United States;C0020;Customer 48;1/31/2022;CA-2022-181333;Profitable;66078;OFF-8456;Hamilton Beach Microwave;West;943;Consumer;2/12/2022;First Class;Shipped Late;Illinois;Office Supplies;4;2;0.07%;38.02;9;675.85;678
Stationery;Austin;United States;C0038;Customer 43;1/24/2022;CA-2022-606604;Not Profitable;56855;STA-6902;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;South;944;Consumer;2/17/2022;First Class;Shipped Early;California;Stationery;3;4;0.09%;30.36;8;442.05;433.27
Furniture;San Francisco;United States;C0023;Customer 93;2/19/2022;CA-2022-183442;Not Profitable;14406;FUR-8522;Hon Deluxe Fabric Micro Chair;West;945;Corporate;2/12/2022;First Class;Shipped on Time;Texas;Furniture;2;5;0.05%;77.98;2;296.33;299.88
Furniture;Denver;United States;C0066;Customer 60;2/21/2022;CA-2022-275390;Not Profitable;71229;FUR-1875;Chromcraft Bull-Nose Wood Oval Conference Table;West;946;Consumer;2/21/2022;Standard Class;Shipped Early;Texas;Furniture;4;2;0.13%;-43.41;3;913.69;832.57
Stationery;Philadelphia;United States;C0096;Customer 57;2/22/2022;CA-2022-517006;Profitable;32519;STA-9889;Rogers File Cart;East;947;Corporate;2/6/2022;Second Class;Shipped on Time;Florida;Stationery;2;2;0.04%;145.8;5;84.18;87.02
Stationery;Dallas;United States;C0057;Customer 57;2/17/2022;CA-2022-953858;Not Profitable;97465;STA-2479;Enermax Note Cards;Central;948;Consumer;2/27/2022;Second Class;Shipped Early;Arizona;Stationery;2;4;0.05%;4.9;8;987.17;950.19
Stationery;Houston;United States;C0052;Customer 65;2/9/2022;CA-2022-298695;Profitable;77960;STA-1878;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;South;949;Consumer;1/25/2022;First Class;Shipped on Time;California;Stationery;4;5;0.05%;68.15;8;351.84;385.03
Office Supplies;Houston;United States;C0042;Customer 45;1/29/2022;CA-2022-299724;Not Profitable;79743;OFF-6280;Ibico Plastic Spiral Binding Combs;South;950;Consumer;2/20/2022;Standard Class;Shipped Early;Texas;Office Supplies;2;4;0.1%;94.67;6;501.54;460.71
Stationery;Houston;United States;C0069;Customer 4;2/11/2022;CA-2022-373075;Profitable;24119;STA-4046;Eldon Fold 'N Roll Cart;South;951;Consumer;2/2/2022;First Class;Shipped on Time;Colorado;Stationery;4;4;0.19%;92.67;6;811.45;785.12
Furniture;Phoenix;United States;C0053;Customer 45;1/31/2022;CA-2022-697050;Profitable;61907;FUR-7883;"Executive Impressions 14"" Two-Tier Wood Desk Organizer";West;952;Corporate;1/25/2022;First Class;Shipped Early;Illinois;Furniture;4;2;0.05%;127.61;1;754.44;784.26
Furniture;New York City;United States;C0071;Customer 33;2/25/2022;CA-2022-115095;Not Profitable;78638;FUR-9593;Novimex Executive Leather Armchair;East;953;Corporate;2/17/2022;Standard Class;Shipped Early;Illinois;Furniture;5;4;0.16%;-18.43;3;134.1;140.49
Furniture;Detroit;United States;C0026;Customer 95;2/13/2022;CA-2022-888684;Not Profitable;79495;FUR-4995;Global Deluxe High-Back Manager's Chair;Central;954;Consumer;1/21/2022;Second Class;Shipped Late;Michigan;Furniture;5;4;0.13%;98.37;8;456.71;448.87
Furniture;New York City;United States;C0043;Customer 91;2/2/2022;CA-2022-167973;Profitable;24654;FUR-8314;Global Deluxe Stacking Chair;East;955;Corporate;2/3/2022;Second Class;Shipped Early;Illinois;Furniture;4;2;0.18%;-28.07;7;87.1;85.36
Furniture;New York City;United States;C0012;Customer 92;2/22/2022;CA-2022-933472;Profitable;37248;FUR-2733;Novimex Executive Leather Armchair;East;956;Corporate;2/8/2022;First Class;Shipped Early;New York;Furniture;5;4;0.16%;-6.65;1;477.67;472.25
Stationery;Indianapolis;United States;C0063;Customer 3;1/27/2022;CA-2022-278198;Profitable;64511;STA-1084;Eldon Fold 'N Roll Cart;Central;957;Corporate;2/12/2022;Standard Class;Shipped Late;Arizona;Stationery;4;5;0.01%;145.87;10;484.96;442.83
Stationery;Detroit;United States;C0093;Customer 86;1/30/2022;CA-2022-236983;Profitable;18042;STA-2231;Avery 492;Central;958;Corporate;2/8/2022;Second Class;Shipped Early;Pennsylvania;Stationery;4;4;0.03%;57.91;6;711.12;654.18
Office Supplies;Dallas;United States;C0098;Customer 34;2/5/2022;CA-2022-973258;Not Profitable;31871;OFF-8154;Avery 520;Central;959;Consumer;2/20/2022;Standard Class;Shipped Late;Texas;Office Supplies;3;3;0%;127.42;6;222.29;213.91
Stationery;Detroit;United States;C0059;Customer 10;1/31/2022;CA-2022-327410;Not Profitable;89208;STA-6730;Avery 476;Central;960;Corporate;2/13/2022;Standard Class;Shipped Late;Michigan;Stationery;5;2;0.07%;130.04;5;934.72;889.49
Furniture;Jacksonville;United States;C0045;Customer 74;2/23/2022;CA-2022-459820;Profitable;59912;FUR-4437;Chromcraft Bull-Nose Wood Oval Conference Table;South;961;Consumer;2/12/2022;Standard Class;Shipped Late;California;Furniture;5;2;0.17%;142.19;4;879.83;964.98
Office Supplies;New York City;United States;C0041;Customer 55;2/8/2022;CA-2022-793841;Not Profitable;29444;OFF-2257;Sanford Colorific Colored Pencils;East;962;Consumer;2/26/2022;Standard Class;Shipped on Time;Arizona;Office Supplies;5;4;0.08%;23.81;4;227.2;243.68
Stationery;San Diego;United States;C0046;Customer 41;2/22/2022;CA-2022-692791;Profitable;26004;STA-6181;Avery 508;West;963;Consumer;2/27/2022;First Class;Shipped Late;New York;Stationery;3;2;0.01%;62.25;2;360.38;376.22
Furniture;Denver;United States;C0032;Customer 80;1/27/2022;CA-2022-662600;Profitable;96916;FUR-4588;Hon Deluxe Fabric Micro Chair;West;964;Corporate;2/16/2022;Standard Class;Shipped Early;Ohio;Furniture;5;4;0.08%;-8.04;7;128.76;121.67
Office Supplies;Columbus;United States;C0048;Customer 29;2/17/2022;CA-2022-467076;Profitable;60555;OFF-7762;Acco 7-Outlet Surge Protector;East;965;Corporate;2/14/2022;Standard Class;Shipped Late;Colorado;Office Supplies;2;4;0.19%;32.3;2;880.82;874.93
Office Supplies;Philadelphia;United States;C0020;Customer 40;2/8/2022;CA-2022-834315;Not Profitable;14676;OFF-7292;Wilson Jones Legal Size Ring Binders;East;966;Consumer;1/23/2022;Second Class;Shipped on Time;Indiana;Office Supplies;2;2;0.08%;105.09;2;437.61;463.81
Stationery;San Diego;United States;C0008;Customer 25;2/2/2022;CA-2022-285679;Profitable;54681;STA-8531;Sanford Pencil Sharpener;West;967;Corporate;2/10/2022;Second Class;Shipped Late;New York;Stationery;3;2;0.11%;89.06;2;173.35;159.66
Office Supplies;Chicago;United States;C0092;Customer 68;2/25/2022;CA-2022-119773;Not Profitable;72301;OFF-8477;Acco 7-Outlet Surge Protector;Central;968;Corporate;2/16/2022;Second Class;Shipped Early;Texas;Office Supplies;4;2;0.11%;39.73;1;433.75;462.47
Furniture;Indianapolis;United States;C0087;Customer 92;1/28/2022;CA-2022-619416;Profitable;23967;FUR-6289;Hon Deluxe Fabric Micro Chair;Central;969;Corporate;2/14/2022;Second Class;Shipped Late;Texas;Furniture;3;4;0.05%;143.73;3;172.91;189.03
Stationery;Phoenix;United States;C0007;Customer 40;2/25/2022;CA-2022-898953;Profitable;67055;STA-6383;Enermax Note Cards;West;970;Corporate;2/21/2022;Second Class;Shipped on Time;California;Stationery;4;5;0.13%;136.17;3;522.7;534.08
Stationery;Charlotte;United States;C0100;Customer 98;2/22/2022;CA-2022-182589;Not Profitable;46030;STA-8887;Avery 492;South;971;Corporate;2/24/2022;First Class;Shipped Late;Pennsylvania;Stationery;2;2;0.02%;82.99;6;788.15;792.14
Furniture;Dallas;United States;C0071;Customer 30;2/23/2022;CA-2022-293770;Profitable;22837;FUR-7391;Global Deluxe High-Back Manager's Chair;Central;972;Consumer;1/22/2022;Standard Class;Shipped on Time;Washington;Furniture;4;5;0.16%;23.78;1;897.78;825.2
Stationery;Dallas;United States;C0089;Customer 27;2/13/2022;CA-2022-287517;Profitable;98904;STA-9036;Avery 508;Central;973;Consumer;2/7/2022;First Class;Shipped Early;Washington;Stationery;2;3;0.14%;118.92;8;879.94;800.45
Furniture;San Diego;United States;C0087;Customer 95;2/1/2022;CA-2022-147988;Profitable;62969;FUR-4905;Hon Deluxe Fabric Micro Chair;West;974;Consumer;2/24/2022;Second Class;Shipped Late;California;Furniture;3;4;0.11%;92.84;10;849.79;926.5
Stationery;San Jose;United States;C0075;Customer 42;1/23/2022;CA-2022-379797;Profitable;81354;STA-8893;Enermax Note Cards;West;975;Corporate;2/23/2022;Second Class;Shipped Early;Arizona;Stationery;5;5;0.18%;29.43;9;336.5;343.33
Stationery;Los Angeles;United States;C0027;Customer 79;1/24/2022;CA-2022-583358;Not Profitable;17107;STA-3526;Avery 476;West;976;Corporate;2/24/2022;Second Class;Shipped on Time;Colorado;Stationery;5;4;0.06%;69.82;7;582.01;631.01
Office Supplies;Phoenix;United States;C0009;Customer 99;1/30/2022;CA-2022-784992;Not Profitable;66915;OFF-1917;Ibico Plastic Spiral Binding Combs;West;977;Consumer;1/29/2022;Standard Class;Shipped on Time;New York;Office Supplies;2;2;0.19%;74.06;6;442.82;399.65
Office Supplies;Denver;United States;C0053;Customer 60;1/30/2022;CA-2022-919678;Profitable;24895;OFF-3183;Poly String Tie Envelopes;West;978;Consumer;1/23/2022;First Class;Shipped Early;Indiana;Office Supplies;5;4;0.11%;-3.86;10;343.95;374.28
Furniture;Phoenix;United States;C0026;Customer 29;2/13/2022;CA-2022-224499;Profitable;12869;FUR-6620;Bretford CR4500 Series Slim Rectangular Table;West;979;Corporate;2/20/2022;Second Class;Shipped on Time;Arizona;Furniture;4;5;0.11%;118.23;4;272.79;293.2
