Category,City,Country_Region,Customer_ID,Customer_Name,Order_Date,Order_ID,Order_Profitable,Postal_Code,Product_ID,Product_Name,Region,Row_ID,Segment,Ship_Date,Ship_Mode,Ship_Status,State,Sub_Category,Days_to_Ship_Actual,Days_to_Ship_Scheduled,Discount,Profit,Quantity,Sales,Sales_Forecast
Furniture,Chicago,United States,JK-16120,Julie Kriz,17-02-22,CA-2022-154039,Unprofitable,60653,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Central,3860,Home Office,22-02-22,Standard Class,Shipped Early,Illinois,Tables,5,6,50.00%,-269,3,481,720
Technology,Chicago,United States,JK-16120,Julie Kriz,17-02-22,CA-2022-154039,Unprofitable,60653,TEC-PH-10002789,LG Exalt,Central,3861,Home Office,22-02-22,Standard Class,Shipped Early,Illinois,Phones,5,6,20.00%,11,1,125,187
Office Supplies,Yonkers,United States,NC-18415,Nathan Cano,03-05-19,CA-2019-135755,Profitable,10701,OFF-BI-10004828,GBC Poly Designer Binding Covers,East,3862,Consumer,10-05-19,Standard Class,Shipped Late,New York,Binders,7,6,20.00%,15,3,40,60
Office Supplies,Yonkers,United States,NC-18415,Nathan Cano,03-05-19,CA-2019-135755,Profitable,10701,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",East,3863,Consumer,10-05-19,Standard Class,Shipped Late,New York,Binders,7,6,20.00%,4,3,11,16
Office Supplies,San Diego,United States,AJ-10960,Astrea Jones,17-10-22,CA-2022-123246,Profitable,92037,OFF-AR-10001770,Economy #2 Pencils,West,3864,Consumer,19-10-22,Second Class,Shipped Early,California,Art,2,3,0.00%,3,4,11,16
Furniture,Champaign,United States,LC-16885,Lena Creighton,28-11-20,CA-2020-157133,Unprofitable,61821,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Central,3865,Consumer,03-12-20,Standard Class,Shipped Early,Illinois,Furnishings,5,6,60.00%,-182,5,152,228
Technology,San Francisco,United States,GW-14605,Giulietta Weimer,27-07-19,CA-2019-124709,Profitable,94122,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,West,3866,Consumer,29-07-19,Second Class,Shipped Early,California,Accessories,2,3,0.00%,38,2,238,356
Technology,Lawrence,United States,SC-20305,Sean Christensen,23-04-22,CA-2022-146360,Profitable,46226,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Central,3867,Consumer,25-04-22,Second Class,Shipped Early,Indiana,Accessories,2,3,0.00%,56,6,155,233
Technology,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,TEC-AC-10000710,Maxell DVD-RAM Discs,West,3868,Consumer,27-10-20,Second Class,Shipped Late,California,Accessories,4,3,0.00%,64,9,148,222
Furniture,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",West,3869,Consumer,27-10-20,Second Class,Shipped Late,California,Chairs,4,3,20.00%,27,1,241,361
Furniture,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,FUR-CH-10004540,Global Chrome Stack Chair,West,3870,Consumer,27-10-20,Second Class,Shipped Late,California,Chairs,4,3,20.00%,17,7,192,287
Office Supplies,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,OFF-PA-10004971,Xerox 196,West,3871,Consumer,27-10-20,Second Class,Shipped Late,California,Paper,4,3,0.00%,6,2,12,17
Office Supplies,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",West,3872,Consumer,27-10-20,Second Class,Shipped Late,California,Envelopes,4,3,0.00%,6,4,12,18
Furniture,San Diego,United States,JF-15355,Jay Fein,23-10-20,CA-2020-132486,Profitable,92105,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,West,3873,Consumer,27-10-20,Second Class,Shipped Late,California,Chairs,4,3,20.00%,42,3,842,1262
Office Supplies,Johnson City,United States,DM-13015,Darrin Martin,05-09-21,CA-2021-136231,Unprofitable,37604,OFF-EN-10001099,Staple envelope,South,3874,Consumer,07-09-21,Second Class,Shipped Early,Tennessee,Envelopes,2,3,20.00%,8,3,23,35
Office Supplies,Johnson City,United States,DM-13015,Darrin Martin,05-09-21,CA-2021-136231,Unprofitable,37604,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",South,3875,Consumer,07-09-21,Second Class,Shipped Early,Tennessee,Binders,2,3,70.00%,-63,7,86,129
Technology,Johnson City,United States,DM-13015,Darrin Martin,05-09-21,CA-2021-136231,Unprofitable,37604,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,South,3876,Consumer,07-09-21,Second Class,Shipped Early,Tennessee,Phones,2,3,20.00%,7,2,109,163
Office Supplies,Johnson City,United States,DM-13015,Darrin Martin,05-09-21,CA-2021-136231,Unprofitable,37604,OFF-PA-10000327,Xerox 1971,South,3877,Consumer,07-09-21,Second Class,Shipped Early,Tennessee,Paper,2,3,20.00%,3,3,10,15
Office Supplies,Tampa,United States,EP-13915,Emily Phan,28-10-21,CA-2021-140641,Unprofitable,33614,OFF-BI-10001191,Canvas Sectional Post Binders,South,3878,Consumer,02-11-21,Standard Class,Shipped Early,Florida,Binders,5,6,70.00%,-27,5,38,57
Office Supplies,Decatur,United States,JG-15805,John Grady,05-04-19,CA-2019-151001,Profitable,62521,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Central,3879,Corporate,07-04-19,First Class,Shipped Late,Illinois,Storage,2,1,20.00%,4,4,50,74
Office Supplies,Decatur,United States,JG-15805,John Grady,05-04-19,CA-2019-151001,Profitable,62521,OFF-ST-10001031,Adjustable Personal File Tote,Central,3880,Corporate,07-04-19,First Class,Shipped Late,Illinois,Storage,2,1,20.00%,4,4,52,78
Office Supplies,Gilbert,United States,PF-19120,Peter Fuller,15-06-20,CA-2020-129896,Unprofitable,85234,OFF-PA-10002245,Xerox 1895,West,3881,Consumer,20-06-20,Standard Class,Shipped Early,Arizona,Paper,5,6,20.00%,3,2,10,14
Office Supplies,Gilbert,United States,PF-19120,Peter Fuller,15-06-20,CA-2020-129896,Unprofitable,85234,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",West,3882,Consumer,20-06-20,Standard Class,Shipped Early,Arizona,Storage,5,6,20.00%,-20,2,82,123
Furniture,Gilbert,United States,PF-19120,Peter Fuller,15-06-20,CA-2020-129896,Unprofitable,85234,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",West,3883,Consumer,20-06-20,Standard Class,Shipped Early,Arizona,Furnishings,5,6,20.00%,-36,6,365,546
Furniture,Gilbert,United States,PF-19120,Peter Fuller,15-06-20,CA-2020-129896,Unprofitable,85234,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",West,3884,Consumer,20-06-20,Standard Class,Shipped Early,Arizona,Furnishings,5,6,20.00%,11,4,40,60
Office Supplies,Knoxville,United States,DW-13195,David Wiener,05-07-19,CA-2019-152849,Profitable,37918,OFF-AR-10002833,Newell 322,South,3885,Corporate,12-07-19,Standard Class,Shipped Late,Tennessee,Art,7,6,20.00%,0,3,4,7
Office Supplies,Chicago,United States,CK-12595,Clytie Kelty,29-01-22,US-2022-127341,Unprofitable,60653,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Central,3886,Consumer,02-02-22,Standard Class,Shipped Early,Illinois,Binders,4,6,80.00%,-21,4,12,18
Technology,Bloomington,United States,CC-12670,Craig Carreira,03-03-21,CA-2021-167759,Profitable,47401,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Central,3887,Consumer,08-03-21,Second Class,Shipped Late,Indiana,Phones,5,3,0.00%,38,3,135,202
Office Supplies,Roswell,United States,SV-20785,Stewart Visinsky,02-06-19,CA-2019-100895,Profitable,30076,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",South,3888,Consumer,06-06-19,Standard Class,Shipped Early,Georgia,Art,4,6,0.00%,3,2,9,13
Technology,Roswell,United States,SV-20785,Stewart Visinsky,02-06-19,CA-2019-100895,Profitable,30076,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,South,3889,Consumer,06-06-19,Standard Class,Shipped Early,Georgia,Phones,4,6,0.00%,67,3,240,359
Office Supplies,Roswell,United States,SV-20785,Stewart Visinsky,02-06-19,CA-2019-100895,Profitable,30076,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",South,3890,Consumer,06-06-19,Standard Class,Shipped Early,Georgia,Storage,4,6,0.00%,107,2,357,535
Technology,Los Angeles,United States,SP-20860,Sung Pak,24-11-21,US-2021-163881,Profitable,90036,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,West,3891,Corporate,30-11-21,Standard Class,Shipped On Time,California,Accessories,6,6,0.00%,218,2,660,988
Furniture,Los Angeles,United States,SP-20860,Sung Pak,24-11-21,US-2021-163881,Profitable,90036,FUR-CH-10001394,Global Leather Executive Chair,West,3892,Corporate,30-11-21,Standard Class,Shipped On Time,California,Chairs,6,6,20.00%,211,6,1685,2523
Technology,Los Angeles,United States,SP-20860,Sung Pak,24-11-21,US-2021-163881,Profitable,90036,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,West,3893,Corporate,30-11-21,Standard Class,Shipped On Time,California,Accessories,6,6,0.00%,190,8,560,839
Technology,Houston,United States,MS-17770,Maxwell Schwartz,10-11-21,US-2021-144547,Profitable,77036,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Central,3894,Consumer,14-11-21,Standard Class,Shipped Early,Texas,Accessories,4,6,20.00%,49,7,280,419
Office Supplies,Bolingbrook,United States,TC-21475,Tony Chapman,22-11-19,US-2019-112200,Unprofitable,60440,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Central,3895,Home Office,28-11-19,Standard Class,Shipped On Time,Illinois,Binders,6,6,80.00%,-16,5,10,15
Technology,Texarkana,United States,SJ-20125,Sanjit Jacobs,01-05-22,CA-2022-110212,Profitable,71854,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",South,3896,Home Office,05-05-22,Standard Class,Shipped Early,Arkansas,Accessories,4,6,0.00%,18,5,49,73
Office Supplies,San Antonio,United States,DS-13180,David Smith,07-12-22,CA-2022-134285,Profitable,78207,OFF-FA-10000611,Binder Clips by OIC,Central,3897,Corporate,12-12-22,Standard Class,Shipped Early,Texas,Fasteners,5,6,20.00%,1,3,4,5
Office Supplies,San Antonio,United States,DS-13180,David Smith,07-12-22,CA-2022-134285,Profitable,78207,OFF-PA-10000304,Xerox 1995,Central,3898,Corporate,12-12-22,Standard Class,Shipped Early,Texas,Paper,5,6,20.00%,5,3,16,23
Office Supplies,Edinburg,United States,SC-20800,Stuart Calhoun,30-11-22,CA-2022-102267,Profitable,78539,OFF-FA-10000611,Binder Clips by OIC,Central,3899,Consumer,04-12-22,Standard Class,Shipped Early,Texas,Fasteners,4,6,20.00%,1,2,2,4
Technology,Toledo,United States,SH-20395,Shahid Hopkins,07-12-22,CA-2022-157980,Profitable,43615,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,East,3900,Consumer,09-12-22,First Class,Shipped Late,Ohio,Accessories,2,1,20.00%,26,2,128,192
Office Supplies,Baytown,United States,SF-20965,Sylvia Foulston,03-01-20,CA-2020-121097,Profitable,77520,OFF-PA-10001937,Xerox 21,Central,3901,Corporate,08-01-20,Standard Class,Shipped Early,Texas,Paper,5,6,20.00%,4,2,10,16
Technology,Philadelphia,United States,MG-17680,Maureen Gastineau,14-11-20,CA-2020-151043,Unprofitable,19143,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,East,3902,Home Office,20-11-20,Standard Class,Shipped On Time,Pennsylvania,Accessories,6,6,20.00%,-1,2,48,72
Office Supplies,Los Angeles,United States,CS-12400,Christopher Schild,02-10-20,US-2020-119312,Profitable,90045,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,West,3903,Home Office,07-10-20,Second Class,Shipped Late,California,Storage,5,3,0.00%,76,14,270,405
Office Supplies,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,East,3904,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Appliances,5,6,20.00%,18,7,98,147
Office Supplies,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,OFF-ST-10003816,Fellowes High-Stak Drawer Files,East,3905,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Storage,5,6,20.00%,21,4,564,844
Office Supplies,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,OFF-BI-10002072,Cardinal Slant-D Ring Binders,East,3906,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Binders,5,6,70.00%,-7,4,10,16
Furniture,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,East,3907,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Furnishings,5,6,20.00%,-68,4,547,819
Technology,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,East,3908,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Phones,5,6,40.00%,-3,5,15,22
Technology,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,TEC-PH-10002844,Speck Products Candyshell Flip Case,East,3909,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Phones,5,6,40.00%,-10,2,42,63
Furniture,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",East,3910,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Furnishings,5,6,20.00%,2,1,8,11
Furniture,Philadelphia,United States,VT-21700,Valerie Takahito,05-04-20,CA-2020-167010,Unprofitable,19143,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",East,3911,Home Office,10-04-20,Standard Class,Shipped Early,Pennsylvania,Bookcases,5,6,50.00%,-211,5,352,528
Technology,Pearland,United States,AB-10105,Adrian Barton,05-06-22,CA-2022-126788,Profitable,77581,TEC-PH-10001619,LG G3,Central,3912,Consumer,06-06-22,First Class,Shipped On Time,Texas,Phones,1,1,20.00%,53,3,470,704
Office Supplies,New York City,United States,MM-18280,Muhammed MacIntyre,18-09-22,CA-2022-148068,Profitable,10035,OFF-PA-10001639,Xerox 203,East,3913,Corporate,25-09-22,Standard Class,Shipped Late,New York,Paper,7,6,0.00%,9,3,19,29
Furniture,New York City,United States,MM-18280,Muhammed MacIntyre,18-09-22,CA-2022-148068,Profitable,10035,FUR-FU-10002268,Ultra Door Push Plate,East,3914,Corporate,25-09-22,Standard Class,Shipped Late,New York,Furnishings,7,6,0.00%,3,2,10,15
Furniture,Phoenix,United States,ML-17410,Maris LaWare,18-07-22,US-2022-142573,Unprofitable,85023,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",West,3915,Consumer,23-07-22,Standard Class,Shipped Early,Arizona,Tables,5,6,50.00%,-449,5,802,1200
Furniture,Phoenix,United States,ML-17410,Maris LaWare,18-07-22,US-2022-142573,Unprofitable,85023,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",West,3916,Consumer,23-07-22,Standard Class,Shipped Early,Arizona,Chairs,5,6,20.00%,10,2,162,242
Office Supplies,Phoenix,United States,ML-17410,Maris LaWare,18-07-22,US-2022-142573,Unprofitable,85023,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,West,3917,Consumer,23-07-22,Standard Class,Shipped Early,Arizona,Paper,5,6,20.00%,5,2,16,24
Office Supplies,Phoenix,United States,ML-17410,Maris LaWare,18-07-22,US-2022-142573,Unprofitable,85023,OFF-BI-10003350,Acco Expandable Hanging Binders,West,3918,Consumer,23-07-22,Standard Class,Shipped Early,Arizona,Binders,5,6,70.00%,-6,4,8,11
Furniture,Phoenix,United States,ML-17410,Maris LaWare,18-07-22,US-2022-142573,Unprofitable,85023,FUR-CH-10000513,High-Back Leather Manager's Chair,West,3919,Consumer,23-07-22,Standard Class,Shipped Early,Arizona,Chairs,5,6,20.00%,-43,3,312,467
Office Supplies,Chesapeake,United States,KD-16495,Keith Dawkins,01-12-20,US-2020-148817,Profitable,23320,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",South,3920,Corporate,07-12-20,Standard Class,Shipped On Time,Virginia,Storage,6,6,0.00%,17,4,62,92
Office Supplies,Chesapeake,United States,KD-16495,Keith Dawkins,01-12-20,US-2020-148817,Profitable,23320,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",South,3921,Corporate,07-12-20,Standard Class,Shipped On Time,Virginia,Binders,6,6,0.00%,31,4,64,96
Technology,Chicago,United States,RF-19735,Roland Fjeld,28-06-21,CA-2021-110044,Profitable,60610,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Central,3922,Consumer,02-07-21,Second Class,Shipped Late,Illinois,Phones,4,3,20.00%,36,3,360,539
Office Supplies,Chicago,United States,SC-20305,Sean Christensen,28-08-22,CA-2022-146920,Profitable,60623,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Central,3923,Consumer,01-09-22,Standard Class,Shipped Early,Illinois,Paper,4,6,20.00%,8,6,25,38
Office Supplies,Chicago,United States,SC-20305,Sean Christensen,28-08-22,CA-2022-146920,Profitable,60623,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Central,3924,Consumer,01-09-22,Standard Class,Shipped Early,Illinois,Paper,4,6,20.00%,9,5,27,40
Office Supplies,Seattle,United States,BN-11515,Bradley Nguyen,17-09-19,CA-2019-103940,Profitable,98103,OFF-ST-10004963,Eldon Gobal File Keepers,West,3925,Consumer,21-09-19,Standard Class,Shipped Early,Washington,Storage,4,6,0.00%,1,2,30,45
Office Supplies,Seattle,United States,BN-11515,Bradley Nguyen,17-09-19,CA-2019-103940,Profitable,98103,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,West,3926,Consumer,21-09-19,Standard Class,Shipped Early,Washington,Storage,4,6,0.00%,16,3,58,87
Furniture,Seattle,United States,BN-11515,Bradley Nguyen,17-09-19,CA-2019-103940,Profitable,98103,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",West,3927,Consumer,21-09-19,Standard Class,Shipped Early,Washington,Furnishings,4,6,0.00%,13,2,35,53
Office Supplies,Seattle,United States,BN-11515,Bradley Nguyen,17-09-19,CA-2019-103940,Profitable,98103,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,West,3928,Consumer,21-09-19,Standard Class,Shipped Early,Washington,Binders,4,6,20.00%,46,5,137,206
Furniture,Harlingen,United States,JS-15880,John Stevenson,14-03-21,CA-2021-162082,Profitable,78550,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Central,3929,Consumer,17-03-21,First Class,Shipped Late,Texas,Bookcases,3,1,32.00%,-14,5,241,361
Office Supplies,Harlingen,United States,JS-15880,John Stevenson,14-03-21,CA-2021-162082,Profitable,78550,OFF-PA-10001934,Xerox 1993,Central,3930,Consumer,17-03-21,First Class,Shipped Late,Texas,Paper,3,1,20.00%,2,1,5,8
Office Supplies,Harlingen,United States,JS-15880,John Stevenson,14-03-21,CA-2021-162082,Profitable,78550,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Central,3931,Consumer,17-03-21,First Class,Shipped Late,Texas,Art,3,1,20.00%,16,7,146,218
Office Supplies,Philadelphia,United States,VG-21805,Vivek Grady,26-08-21,CA-2021-132094,Profitable,19140,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",East,3932,Corporate,02-09-21,Standard Class,Shipped Late,Pennsylvania,Art,7,6,20.00%,2,3,5,8
Technology,Philadelphia,United States,VG-21805,Vivek Grady,26-08-21,CA-2021-132094,Profitable,19140,TEC-AC-10001109,Logitech Trackman Marble Mouse,East,3933,Corporate,02-09-21,Standard Class,Shipped Late,Pennsylvania,Accessories,7,6,20.00%,13,2,48,72
Office Supplies,Bakersfield,United States,AW-10840,Anthony Witt,02-09-22,CA-2022-123001,Profitable,93309,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",West,3934,Consumer,08-09-22,Standard Class,Shipped On Time,California,Art,6,6,0.00%,3,5,9,14
Office Supplies,Bakersfield,United States,AW-10840,Anthony Witt,02-09-22,CA-2022-123001,Profitable,93309,OFF-LA-10004544,Avery 505,West,3935,Consumer,08-09-22,Standard Class,Shipped On Time,California,Labels,6,6,0.00%,37,5,74,111
Technology,Bakersfield,United States,AW-10840,Anthony Witt,02-09-22,CA-2022-123001,Profitable,93309,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,West,3936,Consumer,08-09-22,Standard Class,Shipped On Time,California,Phones,6,6,20.00%,13,2,202,302
